x,y_real,y_prediccion
-0.0769669,2.81558,1.67349
-1.62711,2.14406,1.9635
-1.35354,-0.414898,1.78395
2.09985,6.41961,6.27109
1.80452,5.28015,5.36964
1.29595,4.77383,4.1375
-1.35594,2.22402,1.78538
-1.12637,1.44529,1.66106
1.19987,5.02596,3.93616
1.10539,2.74185,3.74222
1.53861,5.49749,4.68183
2.07179,6.46378,6.17927
-2.15887,1.27702,2.38793
1.69789,5.22954,5.08035
1.54074,3.75873,4.6869
2.13481,6.76074,6.38713
-1.83168,2.13069,2.11652
2.47583,7.2832,7.59882
-2.03776,2.83813,2.28413
-1.3063,2.76325,1.75626
2.69271,8.30565,8.41095
-2.1662,1.99112,2.39433
-1.71354,1.36857,2.02637
1.64416,4.28933,4.94161
1.09757,4.38012,3.72627
-0.302193,3.24184,1.54457
2.49181,9.06182,7.65815
-1.05257,0.37604,1.62716
2.87859,8.73578,9.10218
0.278818,0.745714,2.10665
-0.440107,2.60839,1.51086
1.88802,6.55348,5.60963
2.10165,6.6944,6.27701
-1.8211,2.12592,2.10826
-0.729375,1.48383,1.52239
-2.20944,2.71878,2.43227
1.04554,2.94712,3.62036
-0.723254,1.64307,1.52122
1.52575,4.39175,4.65125
-0.121488,1.74648,1.63977
-0.571883,0.524196,1.50412
-0.917137,2.64095,1.57388
-0.0491546,1.874,1.69678
1.52631,4.18972,4.65259
2.16302,7.58797,6.4821
-0.979252,3.4682,1.5968
1.99506,8.15733,5.93462
-2.9782,1.6538,3.14567
0.641332,1.48286,2.79112
2.69999,8.19441,8.43829
1.74555,5.41758,5.20731
-0.888774,2.40912,1.56432
-0.653052,1.1305,1.51033
1.0341,3.65682,3.5971
2.98089,8.94988,9.47245
-0.980442,0.469721,1.59727
-2.47203,1.85424,2.67005
-1.14468,2.30369,1.66995
-0.993041,-0.142487,1.60225
2.45137,6.73905,7.50826
-0.790643,1.85867,1.536
2.96334,8.10637,9.40966
-2.85758,3.08712,3.03205
-1.67782,2.64918,2.00006
2.5933,7.8057,8.03755
-0.811291,1.70881,1.54132
1.19575,3.74496,3.92764
-2.62816,3.98962,2.81568
-0.865771,1.064,1.557
1.63065,5.54909,4.90743
-0.82701,2.88647,1.5456
-0.384004,2.62888,1.52097
-2.89577,3.47373,3.06809
0.629114,3.58061,2.76608
2.47433,7.17563,7.59326
-2.67967,3.73113,2.86413
-1.69824,1.23162,2.01504
2.76782,8.07861,8.69219
-2.01714,2.24652,2.26682
-0.0120773,1.70188,1.73058
2.12564,5.39861,6.35653
-1.57348,2.5614,1.92589
-0.136041,2.68237,1.62967
-0.0633358,-1.49566,1.68469
0.253938,2.7051,2.06704
1.15936,3.79157,3.85266
-0.837947,0.435659,1.5487
-1.78449,1.18735,2.07995
1.84076,5.28498,5.47234
-2.59913,1.96496,2.78844
-1.25405,2.39189,1.72689
2.27288,6.45173,6.86226
-0.926518,2.46901,1.57717
-2.56514,5.14384,2.75664
-1.69403,3.59639,2.01194
1.20616,4.26406,3.94919
2.7164,8.7731,8.49984
-0.393865,-0.488802,1.51885
-2.14027,1.09175,2.37176
0.130982,1.02613,1.8911
-1.06158,1.0882,1.63113
-0.638611,2.4661,1.5087
0.306246,2.58078,2.15177
1.9793,5.40045,5.88554
-2.29995,2.55749,2.51292
-2.25344,2.24239,2.47129
-2.61804,2.83598,2.80618
2.39747,6.41794,7.31019
0.119314,4.38632,1.8762
2.4359,8.02686,7.4512
-1.80348,1.67311,2.09458
0.88959,3.16873,3.3025
-0.0323227,2.07133,1.71173
2.77468,9.27502,8.71776
2.89461,8.99434,9.16075
1.38733,5.01839,4.33524
2.75064,9.90365,8.62802
1.18732,2.47529,3.91022
-2.26953,3.37749,2.48565
2.2322,7.32691,6.71966
0.853476,3.13176,3.22842
1.42192,3.876,4.41215
-0.383967,1.2115,1.52098
-2.47945,2.72119,2.67691
-1.95817,2.2837,2.21796
-1.40306,1.876,1.81408
-0.712286,1.22763,1.5192
-2.68715,4.19634,2.87118
-2.30518,2.74335,2.51763
-1.79422,2.36426,2.08743
2.60066,7.85957,8.06518
1.14671,4.72496,3.8267
1.77073,4.88023,5.27592
-0.280776,-0.835306,1.55262
-1.14286,3.61872,1.66906
0.97153,3.64453,3.4698
-1.89583,1.06779,2.16736
-2.57781,3.98135,2.76848
1.38797,5.26948,4.33666
-0.960853,0.698831,1.58974
0.417027,2.05092,2.34786
-0.701227,2.52858,1.51728
2.94955,9.30922,9.36008
-2.11521,1.97519,2.35011
-1.57562,1.7393,1.92737
-0.972466,2.38143,1.59417
0.19888,1.64231,1.98406
0.39332,2.54998,2.3042
-1.11977,1.55175,1.65789
-2.47384,2.00035,2.67172
2.18102,4.54277,6.54328
-2.5331,2.88042,2.72674
-1.1394,0.253446,1.66737
2.8287,8.84463,8.91842
-2.56408,3.77967,2.75565
-2.93688,3.0511,3.10682
-2.61818,2.20105,2.80632
-2.10514,1.76539,2.34145
-0.932182,1.15883,1.57918
1.60267,2.85689,4.83754
1.64408,4.62245,4.94139
1.85566,5.83773,5.51522
-1.56183,2.02889,1.91787
1.50545,4.69079,4.60346
2.21061,5.06865,6.64484
-2.03286,1.54755,2.28
-0.295523,2.10813,1.54699
2.55015,7.77613,7.87581
1.19307,4.5516,3.9221
-0.168448,1.89045,1.6088
1.68719,5.17644,5.05235
0.796113,4.60918,3.11035
1.34037,4.33739,4.23272
-2.41045,1.94371,2.61333
-1.04529,1.74557,1.624
-2.3679,3.86915,2.57444
-1.82892,2.49641,2.11436
2.52718,7.44052,7.78993
0.774154,3.93425,3.06504
-0.205935,1.58471,1.58734
-0.12128,0.968165,1.63991
0.000403007,1.09286,1.74266
0.399369,1.41438,2.31526
-2.35502,3.20391,2.56272
-1.16514,0.314563,1.68012
0.78284,2.81479,3.08297
0.57529,2.81132,2.65655
-1.84514,2.62891,2.12708
0.235809,2.06968,2.03899
1.79438,5.05207,5.34133
-2.16884,0.381565,2.39663
-1.86131,1.72768,2.13985
-0.985573,1.62922,1.59929
1.24686,5.68354,4.03394
2.13724,7.75116,6.39526
-1.39575,2.75355,1.80956
0.0326447,2.92461,1.77558
1.42595,4.20761,4.42118
-0.0641025,2.61447,1.68405
2.57353,8.13885,7.96341
-0.108347,3.08855,1.64927
0.33539,3.49631,2.2013
-0.555581,0.240439,1.50377
1.27763,4.61034,4.09867
1.21152,3.28328,3.96031
1.46766,2.91629,4.51587
2.13653,3.32131,6.39289
-1.81696,2.2809,2.10503
-1.68535,2.04174,2.00557
2.83808,10.7647,8.9531
0.319534,-0.116089,2.17416
0.534011,2.27655,2.57373
-2.16727,1.65973,2.39526
1.14765,4.1741,3.82863
-2.44301,1.98842,2.64326
-2.96292,3.01558,3.13132
0.79358,2.71086,3.10512
-0.827951,-0.604449,1.54586
1.95623,6.58887,5.81449
-0.907668,0.781439,1.57062
-1.69525,2.22496,2.01284
2.5397,8.37758,7.83674
-0.47485,2.50838,1.50687
-0.374769,1.85334,1.52309
-1.76893,2.47268,2.06805
-0.549609,1.40151,1.50372
2.19493,7.42519,6.59087
-1.6497,3.51504,1.97967
-1.2926,1.50061,1.74843
0.630774,2.29714,2.76948
1.41338,4.20873,4.39304
0.0779839,-0.0410349,1.826
-0.187864,0.0296024,1.59733
0.19226,1.81127,1.97453
0.556718,6.33909,2.61914
-1.08584,0.947457,1.64204
-1.5927,1.73684,1.93924
-2.68841,2.86399,2.87236
-1.69564,0.712493,2.01313
2.13052,7.59472,6.37279
2.90725,10.0985,9.20686
1.45108,5.05527,4.47799
-1.24523,2.36232,1.72207
-1.47159,1.46776,1.85758
-2.47245,1.63704,2.67044
0.849608,1.98039,3.22048
0.158407,2.4541,1.92737
0.693025,3.58348,2.8975
2.26402,6.00431,6.83102
-2.74885,3.66937,2.92937
1.6784,4.9512,5.02948
0.396155,1.20506,2.30938
2.60116,8.50703,8.06706
2.86338,9.59594,9.04633
0.999677,1.57612,3.52709
1.14773,4.04925,3.82879
1.66315,5.96345,4.99012
-0.597659,2.38086,1.5053
-1.76493,2.64626,2.06501
1.80571,4.0878,5.37299
0.51363,2.50537,2.53334
0.642095,-0.263341,2.79269
-2.60842,2.48255,2.79716
1.11862,5.30733,3.76923
-1.83429,2.42933,2.11856
-0.301944,1.51562,1.54466
1.46988,4.43948,4.52097
-0.290966,0.94106,1.54869
1.63571,4.26319,4.92019
-1.60577,1.2898,1.94841
0.262832,0.593186,2.08105
-0.141279,2.26295,1.62615
-2.26577,0.955124,2.48229
-2.77727,3.58895,2.9562
2.5909,9.07785,8.02855
1.7967,4.10605,5.3478
1.34701,6.68667,4.2471
2.38316,9.28842,7.25798
-2.77783,2.34334,2.95674
-0.49235,1.22779,1.50549
-2.46952,4.02455,2.66773
-2.18796,2.77444,2.41337
1.07814,4.9358,3.68669
1.0179,3.44024,3.56416
-1.29209,3.39767,1.74814
0.689047,3.80538,2.8893
2.90554,9.37693,9.20063
-0.705175,2.40157,1.51796
2.52122,8.2177,7.76769
-2.19703,1.20472,2.42135
1.34932,2.97455,4.2521
2.68963,7.93805,8.3994
-1.33985,1.96319,1.77581
-2.00313,0.60061,2.25512
0.0517138,0.596733,1.79619
1.73179,3.5104,5.17029
-1.98125,3.30406,2.23697
-2.64181,2.54099,2.8285
2.45592,7.32922,7.5251
1.73029,6.41149,5.16627
2.29029,7.4278,6.92387
-2.08013,1.91085,2.32004
2.56551,7.20058,7.93334
1.42077,3.7701,4.40958
0.340785,4.53418,2.21064
-2.0302,1.45354,2.27777
0.596501,1.50676,2.69954
-2.77404,2.90907,2.95316
1.25207,3.1095,4.04486
2.64848,7.25177,8.24483
-2.3352,2.37877,2.54474
0.223059,1.03986,2.01968
0.170301,1.56093,1.94364
-0.639704,1.87456,1.50882
0.658139,3.35393,2.82564
2.32039,6.35998,7.0312
-0.760152,3.23112,1.52881
1.55085,2.91133,4.71113
-0.0924068,2.47042,1.6613
-0.833911,1.48633,1.54754
-1.31318,4.3498,1.76022
-2.01048,2.26831,2.26125
-2.83272,3.16502,3.00858
-0.878901,2.33221,1.56113
-2.29109,1.84878,2.50496
0.0161745,1.46467,1.75846
1.51173,5.11549,4.61819
-1.88339,2.41081,2.1574
1.57044,3.35177,4.75847
1.08703,4.22844,3.7048
-1.67639,1.40996,1.99902
1.75243,3.64489,5.22596
-2.26669,3.86292,2.4831
2.41883,6.80174,7.38843
-2.53203,3.35163,2.72574
1.19304,5.53227,3.92204
1.88452,4.73228,5.59932
1.6334,6.65071,4.91437
-2.13576,3.44079,2.36785
2.01188,5.40015,5.98742
-1.64229,3.51622,1.97435
-0.232914,2.51985,1.5736
0.536943,2.87633,2.57957
1.40397,4.75041,4.37208
-0.291464,1.10924,1.5485
1.21802,3.55168,3.9738
0.312885,2.02503,2.16291
-0.82275,0.961735,1.54442
-1.81014,4.34161,2.09974
2.07161,5.69125,6.1787
1.0485,4.20307,3.62638
-1.20708,1.92018,1.70166
-2.011,0.614004,2.26169
-2.04472,3.31559,2.28999
2.62162,8.61176,8.14391
-1.65,0.827953,1.97989
1.57087,5.73831,4.75951
1.26574,3.8689,4.07358
1.17423,1.99135,3.88323
-2.524,2.0438,2.71827
-2.62341,2.17132,2.81122
0.735906,3.36765,2.98604
-2.66627,5.69598,2.85151
-0.510064,2.41179,1.5045
-2.58978,2.6241,2.77969
1.42293,4.50869,4.41442
1.73733,5.32227,5.18516
