x,y_real,y_prediccion
-0.811291,1.70881,1.60205
1.19575,3.74496,3.9951
-2.62816,3.98962,2.84313
-0.865771,1.064,1.62098
1.63065,5.54909,4.90751
-0.82701,2.88647,1.60727
-0.384004,2.62888,1.5584
-2.89577,3.47373,3.06391
0.629114,3.58061,2.81565
2.47433,7.17563,7.66094
-2.67967,3.73113,2.8856
-1.69824,1.23162,2.1073
2.76782,8.07861,8.72464
-2.01714,2.24652,2.34887
-0.0120773,1.70188,1.75576
2.12564,5.39861,6.35678
-1.57348,2.5614,2.01831
-0.136041,2.68237,1.65776
-0.0633358,-1.49566,1.7109
0.253938,2.7051,2.09244
1.15936,3.79157,3.92317
-0.837947,0.435659,1.61102
-1.78449,1.18735,2.17085
1.84076,5.28498,5.45098
-2.59913,1.96496,2.8192
-1.25405,2.39189,1.81128
2.27288,6.45173,6.89293
-0.926518,2.46901,1.64472
-2.56514,5.14384,2.79123
-1.69403,3.59639,2.10423
1.20616,4.26406,4.01565
2.7164,8.7731,8.55019
-0.393865,-0.488802,1.55674
-2.14027,1.09175,2.44611
0.130982,1.02613,1.91503
-1.06158,1.0882,1.70628
-0.638611,2.4661,1.55932
0.306246,2.58078,2.1787
1.9793,5.40045,5.86684
-2.29995,2.55749,2.57446
-2.25344,2.24239,2.53686
-2.61804,2.83598,2.83479
2.39747,6.41794,7.3666
0.119314,4.38632,1.90013
2.4359,8.02686,7.5139
-1.80348,1.67311,2.18505
0.88959,3.16873,3.3745
-0.0323227,2.07133,1.7373
2.77468,9.27502,8.74739
2.89461,8.99434,9.12413
1.38733,5.01839,4.37708
2.75064,9.90365,8.66709
1.18732,2.47529,3.97845
-2.26953,3.37749,2.54985
2.2322,7.32691,6.74138
0.853476,3.13176,3.29816
1.42192,3.876,4.44814
-0.383967,1.2115,1.55841
-2.47945,2.72119,2.72084
-1.95817,2.2837,2.30297
-1.40306,1.876,1.90357
-0.712286,1.22763,1.57408
-2.68715,4.19634,2.89177
-2.30518,2.74335,2.5787
-1.79422,2.36426,2.17812
2.60066,7.85957,8.13617
1.14671,4.72496,3.89812
1.77073,4.88023,5.2588
-0.280776,-0.835306,1.58566
-1.14286,3.61872,1.74841
0.97153,3.64453,3.5451
-1.89583,1.06779,2.25497
-2.57781,3.98135,2.80165
1.38797,5.26948,4.37839
-0.960853,0.698831,1.65928
0.417027,2.05092,2.38009
-0.701227,2.52858,1.57152
2.94955,9.30922,9.28242
-2.11521,1.97519,2.42619
-1.57562,1.7393,2.0198
-0.972466,2.38143,1.66438
0.19888,1.64231,2.00846
0.39332,2.54998,2.33505
-1.11977,1.55175,1.73609
-2.47384,2.00035,2.71624
2.18102,4.54277,6.55416
-2.5331,2.88042,2.76488
-1.1394,0.253446,1.74655
2.8287,8.84463,8.92219
-2.56408,3.77967,2.79036
-2.93688,3.0511,3.09778
-2.61818,2.20105,2.83491
-2.10514,1.76539,2.4182
-0.932182,1.15883,1.64707
1.60267,2.85689,4.84206
1.64408,4.62245,4.93944
1.85566,5.83773,5.49342
-1.56183,2.02889,2.0102
1.50545,4.69079,4.62472
2.21061,5.06865,6.66191
-2.03286,1.54755,2.36118
-0.295523,2.10813,1.58062
2.55015,7.77613,7.94824
1.19307,4.5516,3.98981
-0.168448,1.89045,1.63787
1.68719,5.17644,5.04434
0.796113,4.60918,3.17566
1.34037,4.33739,4.28207
-2.41045,1.94371,2.66437
-1.04529,1.74557,1.69828
-2.3679,3.86915,2.62967
-1.82892,2.49641,2.20416
2.52718,7.44052,7.86173
0.774154,3.93425,3.12845
-0.205935,1.58471,1.61763
-0.12128,0.968165,1.66758
0.000403007,1.09286,1.76764
0.399369,1.41438,2.34645
-2.35502,3.20391,2.61918
-1.16514,0.314563,1.76055
0.78284,2.81479,3.14714
0.57529,2.81132,2.70105
-1.84514,2.62891,2.21641
0.235809,2.06968,2.06399
1.79438,5.05207,5.32239
-2.16884,0.381565,2.46892
-1.86131,1.72768,2.22867
-0.985573,1.62922,1.67024
1.24686,5.68354,4.09603
2.13724,7.75116,6.39761
-1.39575,2.75355,1.89886
0.0326447,2.92461,1.8001
1.42595,4.20761,4.45647
-0.0641025,2.61447,1.71028
2.57353,8.13885,8.03568
-0.108347,3.08855,1.67659
0.33539,3.49631,2.22935
-0.555581,0.240439,1.54978
1.27763,4.61034,4.15694
1.21152,3.28328,4.02624
1.46766,2.91629,4.54384
2.13653,3.32131,6.39512
-1.81696,2.2809,2.19516
-1.68535,2.04174,2.09794
2.83808,10.7647,8.95171
0.319534,-0.116089,2.20157
0.534011,2.27655,2.61458
-2.16727,1.65973,2.46766
1.14765,4.1741,3.89998
-2.44301,1.98842,2.69099
-2.96292,3.01558,3.11923
0.79358,2.71086,3.17022
-0.827951,-0.604449,1.60759
1.95623,6.58887,5.79428
-0.907668,0.781439,1.63707
-1.69525,2.22496,2.10512
2.5397,8.37758,7.90898
-0.47485,2.50838,1.54867
-0.374769,1.85334,1.56011
-1.76893,2.47268,2.15927
-0.549609,1.40151,1.54941
2.19493,7.42519,6.60462
-1.6497,3.51504,2.07223
-1.2926,1.50061,1.83434
0.630774,2.29714,2.81921
1.41338,4.20873,4.43049
0.0779839,-0.0410349,1.85009
-0.187864,0.0296024,1.62702
0.19226,1.81127,1.99885
0.556718,6.33909,2.66196
-1.08584,0.947457,1.71849
-1.5927,1.73684,2.03177
-2.68841,2.86399,2.89281
-1.69564,0.712493,2.10541
2.13052,7.59472,6.37391
2.90725,10.0985,9.16138
1.45108,5.05527,4.50889
-1.24523,2.36232,1.80609
-1.47159,1.46776,1.94866
-2.47245,1.63704,2.7151
0.849608,1.98039,3.28994
0.158407,2.4541,1.9514
0.693025,3.58348,2.9533
2.26402,6.00431,6.85974
-2.74885,3.66937,2.94268
1.6784,4.9512,5.02263
0.396155,1.20506,2.34039
2.60116,8.50703,8.13801
2.86338,9.59594,9.03006
0.999677,1.57612,3.60282
1.14773,4.04925,3.90014
1.66315,5.96345,4.98539
-0.597659,2.38086,1.55362
-1.76493,2.64626,2.1563
1.80571,4.0878,5.35333
0.51363,2.50537,2.57248
0.642095,-0.263341,2.84351
-2.60842,2.48255,2.82686
1.11862,5.30733,3.84235
-1.83429,2.42933,2.20821
-0.301944,1.51562,1.57855
1.46988,4.43948,4.54854
-0.290966,0.94106,1.58213
1.63571,4.26319,4.9195
-1.60577,1.2898,2.04098
0.262832,0.593186,2.10667
-0.141279,2.26295,1.65439
-2.26577,0.955124,2.54682
-2.77727,3.58895,2.96614
2.5909,9.07785,8.10014
1.7967,4.10605,5.32871
1.34701,6.68667,4.29542
2.38316,9.28842,7.31177
-2.77783,2.34334,2.96661
-0.49235,1.22779,1.54817
-2.46952,4.02455,2.7127
-2.18796,2.77444,2.48421
1.07814,4.9358,3.76153
1.0179,3.44024,3.63996
-1.29209,3.39767,1.83403
0.689047,3.80538,2.94471
2.90554,9.37693,9.15637
-0.705175,2.40157,1.57242
2.52122,8.2177,7.8392
-2.19703,1.20472,2.49149
1.34932,2.97455,4.30006
2.68963,7.93805,8.45686
-1.33985,1.96319,1.8634
-2.00313,0.60061,2.33792
0.0517138,0.596733,1.8205
1.73179,3.5104,5.15692
-1.98125,3.30406,2.32088
-2.64181,2.54099,2.85438
2.45592,7.32922,7.59058
1.73029,6.41149,5.15306
2.29029,7.4278,6.95839
-2.08013,1.91085,2.3984
2.56551,7.20058,8.00576
1.42077,3.7701,4.44576
0.340785,4.53418,2.23891
-2.0302,1.45354,2.3591
0.596501,1.50676,2.746
-2.77404,2.90907,2.96348
1.25207,3.1095,4.10632
2.64848,7.25177,8.31041
-2.3352,2.37877,2.60306
0.223059,1.03986,2.04445
0.170301,1.56093,1.96775
-0.639704,1.87456,1.5595
0.658139,3.35393,2.87803
2.32039,6.35998,7.07226
-0.760152,3.23112,1.58651
1.55085,2.91133,4.7244
-0.0924068,2.47042,1.68821
-0.833911,1.48633,1.60963
-1.31318,4.3498,1.84689
-2.01048,2.26831,2.34366
-2.83272,3.16502,3.0119
-0.878901,2.33221,1.62588
-2.29109,1.84878,2.56729
0.0161745,1.46467,1.7832
1.51173,5.11549,4.63833
-1.88339,2.41081,2.24547
1.57044,3.35177,4.76837
1.08703,4.22844,3.77934
-1.67639,1.40996,2.09145
1.75243,3.64489,5.21049
-2.26669,3.86292,2.54756
2.41883,6.80174,7.44848
-2.53203,3.35163,2.764
1.19304,5.53227,3.98975
1.88452,4.73228,5.57715
1.6334,6.65071,4.91403
-2.13576,3.44079,2.44252
2.01188,5.40015,5.97158
-1.64229,3.51622,2.06693
-0.232914,2.51985,1.60484
0.536943,2.87633,2.62067
1.40397,4.75041,4.41113
-0.291464,1.10924,1.58197
1.21802,3.55168,4.03907
0.312885,2.02503,2.19008
-0.82275,0.961735,1.60584
-1.81014,4.34161,2.19004
2.07161,5.69125,6.1702
1.0485,4.20307,3.70193
-1.20708,1.92018,1.78403
-2.011,0.614004,2.34407
-2.04472,3.31559,2.3705
2.62162,8.61176,8.21304
-1.65,0.827953,2.07245
1.57087,5.73831,4.76934
1.26574,3.8689,4.13337
1.17423,1.99135,3.95258
-2.524,2.0438,2.7574
-2.62341,2.17132,2.83921
0.735906,3.36765,3.04596
-2.66627,5.69598,2.87455
-0.510064,2.41179,1.5481
-2.58978,2.6241,2.81151
1.42293,4.50869,4.45023
1.73733,5.32227,5.17121
